-1.1008778,-3.9968398,-4.2858426,-4.5065789,-4.0223767,-3.2343676,-1.5661258,-0.99225766,-0.75467971,0.042321173,0.14895093,0.18352707,0.29487608,0.19023267,0.235575,0.25348712,0.2217424,0.050233259,0.17804214,0.13956318,0.046794433,0.043007139,0.10654432,0.012654003,0.0039948539,0.045724179,-0.045999362,-0.072666959,-0.071077909,-0.15386649,-0.22725443,-0.2492697,-0.25348935,-0.33283516,-0.26432996,-0.34582525,-0.31078107,-0.33415978,-0.30617791,-0.17456252,-0.20616017,-0.22447967,-0.048683931,-0.019621159,0.094805186,0.11678639,0.18518592,0.23052577,0.13802707,0.24442554,0.27169477,0.25900331,0.26920166,0.12706463,0.20207339,0.25598343,0.15311526,0.21021583,0.19108187,0.19092702,0.21051006,0.20710764,0.20488835,0.20086474,0.34691963,0.3480019,0.25453726,0.33197465,0.3566903,0.34992982,0.43037963,0.46750163,0.48606309,0.4031884,0.47895569,0.39739177,0.46412003,0.45179539,0.36136121,0.3798309,0.34278528,0.39910656,0.3875084,0.25570346,0.28403408,0.28499257,0.25010809,0.17303626,0.14942257,0.141685,0.22226096,0.17284705,0.15077932,0.17656601,0.28094204,0.48993901,0.66088884,0.8931933,1.0269972,1.2023937,1.5574096,1.8084277,2.1643459,2.0707467,1.9036136,1.7644552,1.5077694,1.2934277,0.89456215,0.57801575,0.24434305,-0.28644345,-0.51588134,-0.73270694,-0.83246547,-0.80331806,-0.83625248,-0.77786456,-0.77475301,-0.73340394,-0.72138631,-0.83209517,-0.71198159,-0.7518673,-0.7577196,-0.85311967,-0.76698841,-0.68816064,-0.51992349,0.039406169,0.56032676,0.53835583,0.65688079,0.78748958,0.72404623,0.55578372,0.47633335,0.77381971,1.1196209,-1.4362499,1.0
0.80023202,-0.87425189,-2.3847613,-3.9732924,-4.3382241,-3.8024222,-2.5345096,-1.7834233,-1.5944504,-0.75319899,-0.29810663,-0.42892797,-0.49135079,-0.36130424,-0.33929554,-0.32495154,-0.29011333,-0.36305106,-0.52568383,-0.59742301,-0.57552317,-0.56750306,-0.50455484,-0.61840616,-0.68281354,-0.74384873,-0.81558784,-0.82690193,-0.78237433,-0.92946196,-0.99967167,-1.0609695,-1.0078773,-1.0287349,-1.1226293,-1.0286499,-1.0465146,-1.0633724,-1.1224228,-0.98324201,-0.85586525,-0.791266,-0.58875425,-0.51830558,-0.39729838,-0.35433285,-0.20742492,-0.088266017,-0.16873361,-0.067592085,-0.032772281,0.071899471,0.081485179,0.067225257,0.13271969,0.070240933,0.10043175,0.15041753,0.10988654,0.14886026,0.20874762,0.22823622,0.27366422,0.29952441,0.32706231,0.24231412,0.38610522,0.41908722,0.43971785,0.48895381,0.54171511,0.57386922,0.63355476,0.41167103,0.44091729,0.5887054,0.53086502,0.55896452,0.60687423,0.61472869,0.53777156,0.59929423,0.64046303,0.56839906,0.54471048,0.55795891,0.53776149,0.47229245,0.46659561,0.63441689,0.42517487,0.42077721,0.44052297,0.36102802,0.35929943,0.32136632,0.42132549,0.50512195,0.67748866,0.90869284,0.98223031,1.1553635,1.3362539,1.6275344,1.7175939,1.6964865,1.7416856,1.674078,1.5469278,1.3317385,1.1101682,0.92221037,0.52177665,0.15485176,-0.1238607,-0.20299778,-0.24795602,-0.21912177,-0.2146952,-0.31921472,-0.19859713,-0.15161786,-0.12959259,-0.074938934,-0.19680704,-0.17479482,-0.20883265,-0.21075375,-0.10048537,0.19744621,0.966606,1.1488838,0.95843425,1.0590254,1.3716823,1.2773918,0.96030393,0.97101956,1.6143924,1.4214563,1.0
0.084430128,-3.1903071,-4.686175,-4.5594833,-4.0879723,-2.6188591,-1.7605895,-1.5929641,-0.56911653,-0.1303995,-0.17370458,-0.15454113,-0.11002092,-0.099078691,-0.12750212,-0.15563878,-0.16613496,-0.18039026,-0.11864333,-0.14853266,-0.22084811,-0.21329672,-0.30026262,-0.34072202,-0.41811977,-0.51138155,-0.51300763,-0.60834007,-0.69274586,-0.73708018,-0.76917735,-0.71278713,-0.83424775,-0.81326841,-0.89117252,-0.88461246,-0.79474086,-0.80278306,-0.80424269,-0.76484136,-0.72056788,-0.61615484,-0.52870277,-0.3580067,-0.29460302,-0.24713024,-0.18558663,-0.16121218,-0.15045335,-0.057265099,-0.0071218149,0.018179982,0.045173466,0.086900977,0.025782646,0.082907602,0.067584025,0.13455151,0.25097694,0.22403714,0.2117415,0.14528316,0.2403697,0.27144822,0.19709405,0.35852835,0.45131703,0.40618248,0.54828199,0.51869113,0.55756468,0.61620058,0.55313175,0.59117333,0.61090031,0.53363841,0.51353788,0.6156324,0.47098399,0.45231736,0.4216438,0.48208225,0.37153944,0.38604997,0.39589425,0.38188301,0.32636596,0.34629094,0.22860941,0.2733952,0.32381313,0.23135448,0.24341118,0.30025892,0.23570462,0.21689355,0.26646861,0.28661239,0.55197245,0.7436647,1.1209808,1.2565289,1.3506048,1.5030465,1.9050613,1.977696,1.7310649,1.6800087,1.4572779,1.304503,1.1445094,0.75396576,0.3395384,-0.116375,-0.29537289,-0.24483602,-0.32682085,-0.215118,-0.34200912,-0.41663854,-0.27606039,-0.26073745,-0.23416539,-0.2129201,-0.19000441,-0.19854207,-0.14229553,-0.082819151,-0.073201588,0.0059626656,0.46716454,1.1522791,1.271808,1.190796,1.1807378,1.058195,0.98257725,0.87377195,1.6267069,-0.020783419,1.0
4.0581274,2.0878442,0.4231153,-2.0588691,-3.2376915,-4.5267529,-3.8361573,-1.9750063,-0.78335306,-0.38103834,0.89943175,1.5067459,1.1748641,1.2346958,1.1736633,1.2208137,1.2611729,1.2908708,1.2858577,1.1378515,0.90326781,0.96899861,0.89832916,0.72589558,0.75098858,0.65091167,0.50533326,0.39965642,0.22806365,0.37147076,0.05259877,0.016930755,-0.29166129,-0.17993871,-0.28575471,-0.52406259,-0.54779474,-0.56231929,-0.59153508,-0.79944254,-0.71204342,-0.64138635,-0.65578025,-0.51877396,-0.40917534,-0.41203873,-0.21307428,0.029181096,0.11180697,0.056617946,0.26037196,0.16303214,0.092609966,0.0079472141,0.068280563,0.21874927,0.32833516,0.36364284,0.21674527,0.18037912,0.20337981,0.040300362,0.27022074,0.15252781,0.2082961,0.32871803,0.10004339,0.34049918,0.27333933,0.39224732,0.37920467,0.4715419,0.42477109,0.4245013,0.59528928,0.47449468,0.62632946,0.50017107,0.49472156,0.42461325,0.50887024,0.4418146,0.36925967,0.28237625,0.27723809,0.26045847,-0.00047767913,-0.027998341,-0.2154715,0.049414319,0.0046144104,-0.20377006,-0.24665436,-0.34642498,-0.088971099,-0.42668836,-0.37817546,-0.22328332,-0.3404631,-0.46756212,-0.26919317,-0.26093301,-0.32823634,-0.26777948,-0.41086656,-0.010632832,0.469535,1.0310432,0.94631964,0.79969563,0.47050645,0.37471716,0.12258893,0.23883239,0.34120839,-0.11777447,-0.55829682,-1.1025884,-1.2562895,-1.1822768,-1.2107513,-0.97311758,-1.2009763,-1.2717045,-1.1749427,-1.0787344,-1.0606461,-1.279274,-1.185413,-0.99547326,-0.8901655,-0.10400893,1.5046435,1.3920341,1.3311414,1.1975315,1.0928611,-0.12932652,-1.0382589,-1.4898633,1.0
2.7446026,-0.10192395,-2.8516809,-3.9749087,-3.9954373,-3.7196635,-2.6809699,-1.441639,-1.1668635,-0.65717801,0.19802989,0.32560922,0.24802392,0.21410455,0.2312347,0.15602696,0.18260884,-0.017426684,0.080068624,0.17351764,-0.0054520943,0.08809177,-0.06066651,-0.061423634,-0.23860138,-0.11370367,-0.20938474,-0.28177691,-0.2254406,-0.40003596,-0.34852623,-0.54806559,-0.63013946,-0.59565712,-0.67086368,-0.66044288,-0.67935651,-0.55530684,-0.616194,-0.62244661,-0.46646307,-0.44755099,-0.42212896,-0.42526753,-0.2661539,-0.10979095,-0.090907536,0.040707874,-0.015153917,0.098671804,0.15602186,0.09898997,0.10749287,0.11013242,0.13155461,0.17084545,0.19566172,0.19983166,0.21016696,0.23489276,0.20217599,0.26879019,0.26429342,0.27906444,0.38569496,0.34877103,0.38672994,0.40572022,0.40813245,0.50926479,0.44136309,0.58979889,0.59175812,0.56674437,0.56212416,0.44679032,0.53317478,0.48217058,0.45638518,0.41738415,0.41448074,0.401348,0.30965594,0.2873534,0.25443549,0.24627087,0.19433849,0.12471424,0.20298548,0.11132273,0.19316855,0.10161629,0.12920063,0.2176154,0.28361275,0.41857961,0.58901054,0.83914654,1.0475469,1.2788147,1.5889406,1.9124875,2.1550011,1.9325243,1.7873729,1.7160542,1.3623743,1.0701441,0.68076116,0.4013946,0.092853713,-0.4851557,-0.76519087,-0.81784633,-0.81884361,-0.75210186,-0.8481649,-0.89043512,-0.82548985,-0.78801503,-0.96854557,-0.88286201,-0.77959626,-0.91587261,-0.96062332,-0.8737008,-0.90314839,-0.8208519,-0.49385555,0.21113998,0.5036087,0.45144067,0.80277864,0.88392204,0.8953199,0.84012611,1.3051815,2.1146869,1.5902704,-1.9219276,1.0
2.4028692,2.036719,0.34090237,-1.2864359,-3.3014551,-4.2245689,-3.3983068,-2.0793023,-1.5979055,-1.5279736,-0.075556017,0.15018446,-0.018965012,0.15663253,0.083514438,0.054505576,0.06397801,-0.01048702,-0.074013727,-0.10897484,-0.026492113,-0.23756575,-0.21214982,-0.27712782,-0.37903349,-0.32254435,-0.48713548,-0.65077272,-0.70534842,-0.70664499,-0.92590132,-0.8662099,-0.99841442,-1.126847,-1.3522409,-1.4065604,-1.3555018,-1.457718,-1.4997178,-1.5850003,-1.4679456,-1.372172,-1.3730991,-1.2589068,-1.0889847,-0.92281284,-0.9173121,-0.6498836,-0.57360531,-0.35838517,-0.36869867,-0.32218233,-0.2347721,-0.38168321,-0.22551155,-0.15688768,-0.10989784,-0.045662064,0.057007987,-0.0044050464,0.2453564,0.086985038,0.1154461,0.22758341,0.20257055,0.26671901,0.14088738,0.37303201,0.45446408,0.42525272,0.60888085,0.40595386,0.56530587,0.51118929,0.60684592,0.54951025,0.50974454,0.78727949,0.61515125,0.53754415,0.58858151,0.58357135,0.57533841,0.479062,0.51443781,0.58001535,0.46947286,0.38714849,0.42924352,0.46601572,0.40643673,0.32298924,0.2049005,0.17274564,0.36359224,0.19390179,0.1845098,0.18137323,0.2599665,0.24193444,0.42826528,0.23032876,0.11846871,0.17731718,0.44046951,0.44224902,0.63561819,1.1076544,1.4457986,1.4092977,1.1878451,1.1434059,0.89119047,0.71810525,0.90452113,0.83995397,0.49346968,0.12504912,-0.30902264,-0.32715519,-0.26980512,-0.21065767,-0.22993566,-0.22410193,-0.21592104,-0.23121885,-0.10172133,-0.12929552,0.0073680101,-0.034076312,0.11813815,0.41608709,1.1149831,0.89916395,1.1545248,1.9873284,2.4287317,2.6139868,1.9628195,1.7691982,1.0
1.9354139,-0.54876161,-2.3433933,-3.3785997,-4.2434162,-4.1082127,-3.044811,-1.6656152,-1.4281689,-1.0200895,-0.11958602,0.19645346,0.11236011,0.136799,0.1831146,0.11482262,0.13970984,0.064160771,-0.076424762,0.11964848,0.047738227,-0.08808512,-0.16747814,-0.087828767,-0.22899225,-0.19830621,-0.21673233,-0.29271651,-0.3773239,-0.4581482,-0.58024211,-0.59794755,-0.55775502,-0.67927402,-0.71476452,-0.6567193,-0.74916196,-0.74145114,-0.77261964,-0.79419029,-0.62048718,-0.52279613,-0.38184607,-0.42528796,-0.46277407,-0.29762258,-0.14937218,-0.089397028,-0.067538487,-0.035564051,0.012312978,0.0079290433,0.046252931,-0.0015729175,0.17067388,0.14817795,0.153269,0.13371903,0.079181531,0.23618725,0.18735324,0.19535187,0.25764088,0.19105036,0.21327837,0.23697164,0.32188255,0.30056747,0.34675211,0.38094928,0.42678163,0.54205084,0.52227832,0.32599425,0.37182427,0.39498241,0.42673111,0.42251283,0.40811466,0.48273231,0.33924359,0.25099616,0.31871522,0.32999429,0.43766247,0.28029477,0.36635703,0.20082264,0.25016819,0.20604908,0.2372067,0.25328282,0.11064083,0.16059341,0.1884015,0.29655201,0.64633559,0.79985963,1.0738657,1.0875983,1.2857696,1.5006405,1.8099441,2.2429331,2.1416854,1.9899798,1.7838311,1.7000464,1.4599993,1.1057346,0.86617063,0.15670857,-0.37163408,-0.51717482,-0.57012049,-0.71142397,-0.64748321,-0.80954028,-0.75343851,-0.76874808,-0.75939516,-0.75445924,-0.68913011,-0.74411385,-0.72209755,-0.77188463,-0.71977463,-0.70657003,-0.56007946,-0.1669868,0.37100183,0.54841757,0.93738971,1.2248676,1.2933998,1.1836717,1.0941214,1.5880921,1.8711056,-1.2487458,1.0
0.53974315,0.66577827,-1.2755868,-2.8466725,-3.4999203,-4.3828256,-3.9606595,-2.6571292,-1.9283256,-1.6057499,-0.49802437,-0.15959131,-0.26229433,-0.2158066,-0.35805719,-0.12267895,-0.19591795,-0.23573009,-0.25887652,-0.28534302,-0.27224294,-0.20864832,-0.35890051,-0.33653484,-0.30833428,-0.47299037,-0.46103638,-0.6779567,-0.5569024,-0.63148847,-0.64732156,-0.62686692,-0.74758454,-0.81791668,-0.87850089,-1.0072365,-0.88886279,-0.91875823,-0.88380344,-0.91614426,-0.78574266,-0.74282516,-0.77872712,-0.52738876,-0.45069637,-0.33725634,-0.44836277,-0.20223055,-0.052745098,0.050060651,0.03123348,0.019030958,0.077311606,0.15275405,0.22407072,0.18285287,0.17402101,0.21317111,0.19662193,0.30386597,0.32717282,0.24945462,0.35215131,0.28454264,0.41482284,0.36379539,0.37091726,0.44168846,0.5293475,0.51479212,0.59539387,0.61620006,0.6227228,0.67989023,0.69780189,0.66438999,0.60376282,0.58132698,0.54369895,0.60798227,0.5750027,0.5818646,0.45329898,0.54875176,0.46008439,0.40377508,0.43668718,0.30319839,0.52220955,0.42011605,0.40439069,0.42606907,0.3229988,0.38252697,0.37488573,0.24600978,0.37031417,0.33645748,0.31923742,0.28739721,0.44056391,0.5605358,0.6725918,0.98308367,1.250987,1.2321225,1.6037983,2.0192474,2.3689359,2.4217417,2.3249546,2.0540158,1.7484411,1.469141,0.95481296,0.25551384,-0.25678169,-0.31245957,-0.46307532,-0.35810362,-0.36192758,-0.31974422,-0.4284515,-0.29101471,-0.4165944,-0.45404297,-0.37163922,-0.36891769,-0.29577989,-0.46945451,-0.32955958,-0.23512916,0.57473238,1.0586076,0.88663354,1.2658479,0.89577687,-0.015879698,-0.70528326,0.037302077,1.0
-3.5278988,-5.1176214,-4.6348854,-4.2264821,-3.1004608,-1.8977234,-1.3063794,-0.95246355,-0.22899584,-0.096762767,-0.10039939,-0.14531562,-0.22673238,-0.20863061,-0.11870038,-0.12326716,-0.11270093,-0.092833172,-0.11836132,-0.16458403,-0.20724292,-0.2354725,-0.20329389,-0.31138667,-0.20927968,-0.33625295,-0.32384776,-0.3034379,-0.46315128,-0.46810003,-0.52522517,-0.51709173,-0.49090168,-0.51979725,-0.4829972,-0.52502126,-0.47864142,-0.44987616,-0.37106151,-0.38265832,-0.3149348,-0.27689817,-0.19122278,-0.063774495,0.010648972,0.12829405,0.11960891,0.05618445,0.1240261,0.029956025,0.12554694,0.068790394,0.11145748,0.13217555,0.130284,0.25444573,0.14509803,0.11610713,0.18401278,0.17098627,0.21093189,0.16077589,0.19382443,0.24373129,0.16759281,0.23573399,0.21708743,0.36530803,0.40437415,0.49726146,0.47388264,0.49958306,0.57845532,0.55124725,0.53082538,0.51126302,0.56318346,0.49229337,0.53199966,0.39049468,0.41995837,0.45222366,0.4677941,0.34265229,0.34846811,0.36427926,0.45477018,0.35674341,0.25977291,0.20937706,0.3295839,0.35632333,0.34212987,0.45238258,0.38016142,0.57838519,0.75379566,0.94876976,1.1072944,1.2456671,1.4418087,1.6185204,1.9077949,1.7563464,1.751461,1.6080901,1.5092519,1.1400909,1.0280192,0.76389657,0.30182115,0.097500333,-0.28198831,-0.3168763,-0.30189454,-0.42390934,-0.35410328,-0.46057341,-0.42164963,-0.37022628,-0.36738084,-0.33985916,-0.49681088,-0.43025647,-0.37415261,-0.32147476,-0.33527052,-0.25728506,-0.033733438,0.35022026,0.68510854,0.75605137,0.96795751,0.97546498,0.91487281,0.64002228,0.51170596,0.52346601,0.80512981,-0.91239468,1.0
-0.03594174,-0.27819632,-0.38375438,-0.3727249,-0.13322346,-0.27698825,-0.42173103,-0.34688683,-0.17848876,-0.23167341,-0.33658328,-0.36185316,-0.39472756,-0.27869383,-0.43282635,-0.47154981,-0.25778203,-0.2212151,-0.50988523,-0.61322237,-0.52728633,-0.42310865,-0.35329614,-0.43583758,-0.47465857,-0.56081595,-0.6298408,-0.32000241,-0.16477071,-0.12716885,-0.2542404,-0.38167703,-0.18103816,-0.079146549,0.0055061941,0.17496344,0.056961658,0.15747088,0.19106629,0.1036615,0.081361279,-0.00043422405,0.083364445,0.26657818,0.19222838,0.068638075,-0.039912439,-0.010877671,0.084594449,0.11324985,0.31539678,0.048520299,-0.057953596,0.13753469,0.28042693,0.096707309,0.016027691,0.08250228,0.25014234,0.41530302,0.51669519,0.57008307,0.52925349,0.62179339,0.65384684,0.68988785,0.66758986,0.76422407,0.75545274,0.61065201,0.53165018,0.56035374,0.48819073,0.61981582,0.68931228,0.51892443,0.50861831,0.53729969,0.83561964,1.0504299,1.0520813,1.0422228,1.32396,1.5725561,1.836701,2.1411136,2.0524633,1.9747949,1.9915372,1.7877544,1.3901971,1.0999058,0.82331555,0.69379178,0.37016199,0.10351141,-0.15145786,-0.30922505,-0.3255634,-0.29672621,-0.42837449,-0.27819081,-0.31271101,-0.36018885,-0.33416367,-0.25912905,-0.073196109,-0.29171138,-0.49868986,-0.41435682,-0.11853838,0.33292736,0.86438664,1.1097002,0.88892184,0.93933787,0.99555397,0.8067606,0.51315745,0.10589958,0.47615629,0.68152015,-0.1672576,-1.6829375,-2.7097641,-3.4355172,-4.2796184,-4.2900157,-3.6475984,-2.2284106,-1.6046026,-1.4703591,-0.69271005,-0.47049683,-0.45414559,-0.34407644,-0.41212822,-0.41674938,-0.24737942,-0.34628536,1.0
