0.89486742,-0.003822158,-0.75105205,-1.3965429,-1.7378376,-2.1130203,-2.2132096,-2.2033471,-2.0241906,-1.5914581,-1.0499022,-0.57789108,-0.3131374,-0.20084404,-0.18379899,0.016525057,0.50921179,0.77751147,0.75067496,0.78843003,0.77137524,0.73257374,0.67985885,0.62183591,0.60469296,0.58129958,0.65998204,0.63413413,0.63558912,0.76050608,0.76912011,0.73457027,0.72108854,0.75040232,0.62612794,0.51689273,0.54554218,0.50588773,0.5258932,0.49186076,0.52836623,0.62282844,0.58039006,0.54824181,0.50770483,0.51204975,0.40906504,0.31038144,0.36845009,0.38137005,0.33419976,0.18130539,0.20183031,0.2933171,0.27945872,0.29958438,0.21474396,0.18456487,0.13197654,0.057778811,0.018044803,-0.071802363,0.005535548,0.066041,0.042362944,0.05525463,-0.005126899,-0.051986345,-0.015207146,-0.0094131254,0.02094263,0.092754939,0.00073659051,-0.071986495,0.070326647,0.091355005,0.028342719,0.17460518,0.28679751,0.27782832,0.31537371,0.31602348,0.36637824,0.44613065,0.41105086,0.42461382,0.4831252,0.4544008,0.46774525,0.56968959,0.54844061,0.52878176,0.63875397,0.64354817,0.62231549,0.6227605,0.57584803,0.56640109,0.56635399,0.57809064,0.61300844,0.63278994,0.59456305,0.61561681,0.72445263,0.7123046,0.67086495,0.71278444,0.66167141,0.58293314,0.58568763,0.61013419,0.69306756,0.68844189,0.61338458,0.60209334,0.42122252,0.16604014,0.14347481,0.19632701,0.16141046,0.1275313,-0.018672703,-0.23865283,-0.3706969,-0.59290109,-0.63411579,-0.44082747,-0.5180703,-0.70243851,-0.89974628,-1.4415163,-1.8616119,-2.3213812,-2.8848769,-3.530246,-4.4125149,-3.9033308,-3.5671064,-1.5363381
-0.73344443,-1.446366,-1.9571712,-2.3623907,-2.3726967,-2.095428,-1.6352663,-1.1626275,-0.92027125,-0.81961903,-0.64013884,-0.28657492,-0.13115349,-0.13287517,-0.16180649,-0.17192593,-0.21482304,-0.15937525,-0.1487834,-0.16997516,-0.15891583,-0.11185159,-0.17514488,-0.16544229,-0.17858946,-0.18800852,-0.22205266,-0.21728596,-0.19716132,-0.18875848,-0.24294188,-0.23815853,-0.21365284,-0.26811475,-0.2908288,-0.2516004,-0.30254428,-0.34454371,-0.35767177,-0.36137706,-0.32241389,-0.34322179,-0.37941932,-0.40806845,-0.3874755,-0.40520204,-0.46436549,-0.43793541,-0.37842388,-0.37675345,-0.41924243,-0.32157467,-0.33203825,-0.2947519,-0.22645805,-0.25437129,-0.18865351,-0.19477575,-0.087537806,-0.13486971,-0.071977686,-0.0084675279,-0.072586088,-0.046866475,-0.02294695,-0.061660685,-0.09313623,-0.033927035,-0.065954042,-0.06594276,-0.040629474,-0.051070463,-0.0053751249,-0.038215434,-0.025560492,-0.059859567,-0.039609931,-0.052442815,-0.05695236,-0.012586995,0.019760002,0.0087786164,0.032570719,0.010600354,0.032323997,-0.0047322163,0.023977864,0.099468791,0.12957484,0.1231235,0.1853415,0.20304582,0.24027825,0.20557622,0.17886594,0.20854354,0.25734553,0.27581595,0.26157521,0.29824091,0.2933092,0.25225559,0.21161957,0.23118877,0.28013397,0.3402456,0.38872144,0.39508273,0.43391768,0.58520155,0.69530102,0.77493311,0.9905731,1.0824972,1.1104942,1.2788976,1.4841008,1.6985453,1.7727878,1.8970406,2.01952,2.2248999,2.4135438,2.5461651,2.6834981,2.8339187,2.7630107,2.3632576,2.0187511,1.664554,0.74746648,-0.048996722,-0.44319149,-0.66070674,-0.77853722,-1.2765883,-2.0503932,-2.630455,-2.8543756,-2.8415847
0.80452689,-0.007744105,-1.0137682,-1.8787144,-2.2236498,-2.423541,-2.5208118,-2.557059,-2.4802482,-2.1496836,-1.6555349,-1.1839013,-0.81899962,-0.61784078,-0.52254732,-0.30011644,0.050792503,0.27064105,0.3113627,0.31108427,0.32211099,0.35695148,0.36610806,0.31696635,0.29224807,0.30848176,0.3370221,0.3725313,0.34415795,0.28287913,0.33825355,0.37496264,0.28752247,0.27757774,0.25739169,0.30494028,0.36340298,0.24278392,0.25486864,0.28274542,0.27783017,0.251623,0.15141507,0.15687676,0.16128061,0.17205425,0.16848759,0.13395404,0.14096553,0.12241888,0.11832128,0.1114131,0.050321063,0.05876561,0.056079862,-0.01135276,0.041964356,0.10485716,0.092611628,0.077976494,0.065995014,0.13697851,0.20243953,0.15938169,0.19783484,0.23739929,0.21773754,0.27213028,0.30600907,0.35700213,0.41872475,0.42765158,0.45039097,0.46262881,0.47641615,0.49382145,0.46310569,0.52334081,0.57364959,0.49937008,0.52611885,0.57777559,0.56788871,0.55346585,0.56547674,0.59618961,0.58037353,0.58380613,0.61477184,0.61500756,0.64530831,0.65060023,0.61385593,0.659468,0.6484492,0.56614575,0.62418151,0.66976612,0.61734063,0.63122959,0.61400138,0.59775472,0.62085159,0.65949435,0.72700797,0.711295,0.73672849,0.73391506,0.71688322,0.77009098,0.74954602,0.78392142,0.82153039,0.72991761,0.6519664,0.56373756,0.53296259,0.68048522,0.70627319,0.5978013,0.54503718,0.46846927,0.37273144,0.31237742,0.39824834,0.63371806,0.61483915,0.2384473,-0.25908399,-0.8732116,-1.5024029,-2.2425651,-3.0418875,-3.7474493,-3.8927613,-3.450071,-2.8347482,-1.4923875,-0.93109421,-0.1876146
-0.16309261,-1.1107048,-2.0518539,-2.4211827,-2.5465114,-2.8063955,-2.9665248,-2.834229,-2.4955663,-2.0005068,-1.4664117,-1.1001161,-0.94122664,-0.92224005,-0.86778002,-0.54180725,-0.13478328,0.097902927,0.13541586,0.07863894,0.11974016,0.14434267,0.14617948,0.18879189,0.21909341,0.19062299,0.083850685,0.13026616,0.18820997,0.18407462,0.23957967,0.18703488,0.14644481,0.18955959,0.18715948,0.14775204,0.16095231,0.16221723,0.11237348,0.16983792,0.19013304,0.15478789,0.20334593,0.20062587,0.16305596,0.13959676,0.081656201,0.02596837,0.06824344,0.11819928,0.066193067,0.081914894,0.14097503,0.091566335,0.058203344,0.077159287,0.061005989,0.049261591,0.012007417,0.0041952204,0.041875891,0.056615362,0.078702558,0.048331537,0.049355826,0.082584805,0.051501853,0.076615766,0.13331835,0.13397616,0.16792235,0.23683905,0.17673846,0.15799166,0.25417381,0.21916247,0.2737412,0.34905108,0.31232347,0.33833261,0.36634811,0.47550832,0.53296052,0.47774183,0.54302542,0.59726642,0.57403746,0.63556641,0.66612489,0.65629091,0.65317352,0.63896491,0.70681784,0.74462403,0.72644017,0.75571315,0.78527042,0.84366721,0.86538139,0.78379353,0.81994815,0.86151227,0.83697773,0.88146283,0.86264544,0.85745773,0.93531319,0.95224318,0.90684435,0.94677351,0.98181482,0.91952688,0.96439591,1.0027294,0.96755767,0.92900113,0.82450553,0.77635464,0.79509097,0.85396505,0.86897066,0.78525443,0.72122424,0.63407019,0.47094711,0.36113096,0.52826408,0.73233799,0.64414693,0.4483657,0.15612579,-0.37352837,-1.0520724,-1.858637,-2.6928367,-3.3633455,-3.5753318,-2.9481784,-2.0135895,-0.84451256
-0.8980667,-1.5286207,-1.7170011,-2.1436405,-2.325634,-2.3800381,-2.3502611,-2.1859608,-1.8944102,-1.4455971,-1.0242328,-0.72006875,-0.54664255,-0.44926129,-0.30975949,-0.12255208,0.087356537,0.24685042,0.24381997,0.15281274,0.12751218,0.15384109,0.1782889,0.22943641,0.27273451,0.25139186,0.21239926,0.22314202,0.25880207,0.2621586,0.24678571,0.26192813,0.28302276,0.28133575,0.31503048,0.35050524,0.31262726,0.29561104,0.33221472,0.32981852,0.26328799,0.20678382,0.23992219,0.26751064,0.30946925,0.39325152,0.31505929,0.24474808,0.28227618,0.22839692,0.21600048,0.2265965,0.19623504,0.24043782,0.26612547,0.26600734,0.23313216,0.17995749,0.19714141,0.16813945,0.15528407,0.23656781,0.26645226,0.26433196,0.26145307,0.24610256,0.23379902,0.20102437,0.21916581,0.3147915,0.41892014,0.47213875,0.44742053,0.44540341,0.49106666,0.47772478,0.4685593,0.56230753,0.63073602,0.62497602,0.60813313,0.55525699,0.57814641,0.64182013,0.61220201,0.62642069,0.63267286,0.58553251,0.57620326,0.54028806,0.57358655,0.65582632,0.65856761,0.68067533,0.69768339,0.65717516,0.60317875,0.5711963,0.5969003,0.60493547,0.61391177,0.67083425,0.68349353,0.6589531,0.60824804,0.60706111,0.65115569,0.5854815,0.60483142,0.696073,0.66125963,0.71363511,0.77441003,0.68384992,0.57979947,0.50065448,0.4946243,0.54165756,0.66505767,0.82083292,0.78188054,0.70877156,0.66162708,0.49673926,0.38509412,0.35706984,0.35538194,0.35355556,0.13645952,-0.29511356,-0.83421217,-1.4200554,-2.0208082,-2.6664917,-3.2885886,-3.9425381,-3.911512,-3.1693371,-2.750105,-1.2564268
-0.15723694,-1.0486816,-1.6979821,-2.3319692,-2.5897262,-2.5744404,-2.4897693,-2.3576054,-2.1658834,-1.799185,-1.2526024,-0.71410898,-0.43365617,-0.4043702,-0.31066554,0.0010897654,0.32188973,0.4614727,0.46024112,0.42620536,0.45088537,0.51762981,0.51873602,0.50944563,0.50616922,0.44867592,0.43608517,0.48860439,0.52459717,0.546228,0.51480049,0.45467421,0.46931332,0.49663076,0.46405566,0.48781223,0.52459717,0.48077659,0.47162433,0.45706558,0.41402948,0.4454471,0.42518059,0.36794478,0.41402948,0.44333937,0.41087998,0.42531263,0.43245742,0.37574647,0.35150607,0.35733045,0.30346178,0.24993076,0.27209755,0.3116322,0.26660588,0.19561607,0.22603761,0.27742323,0.26660588,0.25342141,0.23142537,0.20872822,0.22974999,0.2479051,0.2581653,0.30110947,0.30346178,0.25322469,0.28055256,0.36359334,0.35874563,0.36635133,0.46243215,0.44629601,0.39560153,0.52828548,0.62714462,0.57780113,0.56145307,0.58991212,0.62214415,0.66876735,0.67202076,0.62690981,0.627844,0.69670826,0.70887666,0.62609263,0.57606443,0.62016008,0.67202076,0.67614274,0.66871632,0.67705579,0.69044871,0.6713562,0.62061478,0.63161863,0.69044871,0.67564475,0.61421856,0.60208594,0.63516486,0.65689507,0.64191865,0.63726243,0.63516486,0.60782297,0.5818169,0.51280327,0.41402948,0.38188172,0.36239612,0.33727626,0.35874563,0.3959099,0.36299362,0.21227694,0.11918229,0.11355682,-0.0059556298,-0.022287131,0.082326396,-0.07350907,-0.37167011,-0.68285971,-1.226058,-1.8397575,-2.2402536,-2.5631128,-3.0872808,-3.5663363,-3.5527949,-3.1237261,-2.2580231,-1.3006325,-0.78260747,0.12208244
1.3861837,1.539725,1.2762997,0.70786405,0.015371053,-0.67269761,-0.89354904,-1.2241588,-1.6275575,-1.7690157,-1.5547157,-1.0874269,-0.67292133,-0.39663083,-0.27890802,-0.30631606,-0.14631451,0.23822806,0.52685891,0.55098321,0.50961263,0.53162635,0.54169488,0.53943245,0.50505307,0.46288274,0.4712757,0.48601074,0.48116594,0.50670614,0.44235629,0.42009583,0.48736924,0.36125291,0.36401329,0.34420139,0.31249428,0.4220171,0.39083776,0.35866081,0.30766685,0.30047464,0.34902211,0.30681983,0.27921763,0.29857626,0.22843308,0.19519384,0.23971893,0.20455126,0.21515196,0.18495324,0.099327369,0.15457154,0.15203337,0.078288557,0.094431667,0.066052462,0.0091370519,0.034212502,0.028877651,0.016892125,-0.0062180513,-0.030032881,0.047947108,0.032580109,0.025356536,0.022460379,-0.031023422,0.0012868502,-0.0046273583,0.025769836,0.078148048,0.065911477,0.12336964,0.19583767,0.16905874,0.20839727,0.29661332,0.28312027,0.30787676,0.37967714,0.31610585,0.36955288,0.5203236,0.47257362,0.47409156,0.51378414,0.44647692,0.53922586,0.57048556,0.54752503,0.57809835,0.54056402,0.63172206,0.65087978,0.63576316,0.63048881,0.5821881,0.58820343,0.62981048,0.68115948,0.65027373,0.61043338,0.66862826,0.67266645,0.66432666,0.65047985,0.62252399,0.66053345,0.60946057,0.64847689,0.80219452,0.74439956,0.67505588,0.70766023,0.69968855,0.64613456,0.53432104,0.46092047,0.25254491,0.23340893,0.24383442,-0.018604265,-0.19656101,-0.42578472,-0.64243301,-0.87821641,-1.1291607,-1.1928439,-1.3975463,-1.8668493,-2.2306674,-2.6210221,-3.0719545,-3.2555672,-3.9153693,-3.8915912,-4.447539,-2.7804532
-1.1467688,-1.8783454,-2.2526972,-2.494664,-2.5717777,-2.4336662,-2.2082938,-1.8074684,-1.2968524,-1.0004457,-0.98852332,-0.7360071,-0.44988071,-0.36461773,-0.34709719,-0.34853792,-0.33925219,-0.28772905,-0.31627524,-0.30394875,-0.35011431,-0.31048411,-0.30788137,-0.28831537,-0.30719559,-0.31386207,-0.299696,-0.34517089,-0.30256231,-0.35178265,-0.34236381,-0.3795748,-0.34084995,-0.31282895,-0.37539545,-0.38769028,-0.38101907,-0.37423629,-0.40123347,-0.38267234,-0.3836582,-0.41296065,-0.40195503,-0.36683328,-0.41272426,-0.41028443,-0.40405835,-0.3597644,-0.36849408,-0.32747383,-0.33762346,-0.35450068,-0.30212181,-0.24450842,-0.24431914,-0.22602006,-0.15287383,-0.12998821,-0.15210124,-0.15228737,-0.10464877,-0.140041,-0.14469337,-0.14691484,-0.083416186,-0.088901427,-0.081392536,-0.064502687,-0.090942078,-0.14355002,-0.17046567,-0.13093467,-0.090563347,-0.10815864,-0.15690117,-0.11642489,-0.13319266,-0.11395582,-0.10750688,-0.099582131,-0.081921046,-0.10362536,-0.074597791,-0.043252554,-0.014443547,-0.040442885,-0.027945762,-0.093802131,-0.030792985,0.058707373,0.016601594,0.036572633,0.035981079,0.046884706,0.058666748,0.14081338,0.10188359,0.018386046,0.046147706,0.080021407,0.14975822,0.14185385,0.14444396,0.15979199,0.19399391,0.16957625,0.14134163,0.10793572,0.1821639,0.21987189,0.28604872,0.31221771,0.32674077,0.43859495,0.57626247,0.71348116,0.86719901,0.98796265,1.0816786,1.263394,1.4802459,1.6652269,1.8247682,2.009118,2.2473613,2.4990138,2.7913165,2.8549631,2.9083877,3.0183902,2.9609691,2.6023372,2.0765724,1.7005105,1.2330822,0.32599991,-0.35517177,-0.78420146,-1.2479962,-1.5160295
0.19051403,-0.10230775,-0.55241023,-1.0643913,-1.3026149,-1.5218729,-1.8049911,-2.0561807,-2.0848517,-1.8391697,-1.5141082,-1.0974252,-0.67647939,-0.44574755,-0.35644024,-0.26600147,-0.064550797,0.19780249,0.31178097,0.23400123,0.16173482,0.2127658,0.28041138,0.32021785,0.35531559,0.32920927,0.29208066,0.28448044,0.27699538,0.34785036,0.43501444,0.39079927,0.32612475,0.35264114,0.36731426,0.34805118,0.3669875,0.41168234,0.414347,0.34167448,0.33482991,0.4142631,0.42349843,0.43340188,0.46251551,0.41700337,0.4184458,0.46646463,0.40322705,0.35250521,0.39068377,0.37438083,0.38276689,0.45611873,0.47261678,0.46107408,0.4546616,0.43415658,0.39897306,0.39035976,0.43275321,0.45322634,0.44483569,0.46137098,0.47463438,0.46380528,0.4572677,0.44288219,0.45587743,0.52374108,0.54355092,0.52070485,0.52872984,0.56053786,0.57039727,0.49461257,0.4676212,0.56172061,0.59978175,0.58864225,0.59489262,0.56422535,0.55916683,0.60354633,0.59796297,0.60047082,0.62202718,0.58613734,0.60032784,0.61585512,0.54761589,0.52288595,0.56296297,0.63115305,0.66232603,0.64835012,0.65280508,0.61998104,0.59217266,0.62456527,0.62552231,0.61354827,0.6284314,0.59488335,0.5670747,0.57790442,0.52670283,0.53203474,0.59785864,0.57437008,0.56096398,0.57322412,0.58627497,0.56970883,0.43651503,0.34051488,0.35054029,0.39983733,0.4367574,0.38439576,0.32324432,0.22203395,0.046073474,-0.1746001,-0.47172688,-0.55837705,-0.51354881,-0.6867791,-0.91101681,-1.1674341,-1.5709171,-1.9995117,-2.4941522,-3.0555702,-3.5068085,-4.0067727,-4.0678328,-3.3629724,-2.6233337,-1.0953853
-0.67155938,-1.2131216,-1.3162312,-1.7496506,-1.8924416,-2.1556143,-2.2974397,-2.1035082,-1.8566729,-1.5079409,-1.1343157,-0.73385193,-0.44175813,-0.36455211,-0.29033922,-0.18247245,0.0085884299,0.27410925,0.38653396,0.37841908,0.39849266,0.41698264,0.41773428,0.41718069,0.41654647,0.39757285,0.38409013,0.40018932,0.39235811,0.3664508,0.36827365,0.3900125,0.41380952,0.38665301,0.33860518,0.35922499,0.37446614,0.3409112,0.32318248,0.35643424,0.39764619,0.36052837,0.32289476,0.33999157,0.30222273,0.27340072,0.31701872,0.31215037,0.27529797,0.29407967,0.30918871,0.32198354,0.33725408,0.27931684,0.27313431,0.30683858,0.2559176,0.25292051,0.24875714,0.19564448,0.22175304,0.24724915,0.24431612,0.22423773,0.22375674,0.29638091,0.28873465,0.26612603,0.32157522,0.30516366,0.30404837,0.3780677,0.36734485,0.32259628,0.34952276,0.37744383,0.38732281,0.4126485,0.43045448,0.47500356,0.51219958,0.5083374,0.53944422,0.571847,0.59494572,0.60369607,0.56166046,0.58485659,0.64739735,0.59995477,0.53024577,0.53884262,0.56509986,0.57200741,0.57355996,0.55512176,0.53594074,0.56377012,0.58804557,0.5731368,0.57786172,0.56506754,0.55474375,0.57121106,0.51089268,0.51109756,0.57150626,0.53240843,0.55458446,0.58430416,0.50205887,0.48742576,0.50113141,0.45440818,0.42891765,0.36989679,0.25366006,0.25250618,0.3682062,0.43138655,0.40160369,0.31073733,0.22594333,0.18256254,0.14134841,0.20838173,0.50782726,0.76815062,0.70239438,0.36515868,-0.27100938,-0.95398522,-1.5480476,-2.2871209,-3.0581176,-4.0355414,-4.3648178,-3.9126394,-3.8005304,-1.7009683
